VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
4010,2003,Idika Dey,16,F,false
4011,2004,Avni Varty,82,F,false
4012,2004,Jagrati Sekhon,12,F,false
4013,2005,Ria Chhabra,65,F,false
4014,2005,Baljiwan Sen,66,M,true
4015,2006,Lopa Koshy,22,F,false
4016,2007,Ira Sawhney,2,F,false
4017,2008,Urvashi Kashyap,82,F,false
4018,2008,Chanakya Kapoor,29,M,false
4019,2008,Vansha Bhat,49,F,false
4020,2009,Kiaan Randhawa,32,M,false
4021,2010,Michael Peri,85,M,false
4022,2010,Nikita Balasubramanian,24,F,false
4023,2011,Widisha Aurora,21,F,false
4024,2011,Naveen Kaul,65,M,false
4025,2012,Oeshi Tripathi,66,F,false
4026,2012,Harsh Lalla,38,M,false
4027,2013,David Vaidya,38,M,false
4028,2013,Gaurav Kata,48,M,false
4029,2013,Barkha Deshpande,34,F,false
4030,2014,Xalak Srivastava,35,F,false
4031,2014,Panini Varma,61,F,false
4032,2015,Peter Kanda,34,M,false
4033,2015,Bakhshi Prabhu,10,M,false
4034,2015,Nandini Chaudhry,30,F,false
4035,2016,Jacob Kalita,53,M,false
4036,2016,Udant Babu,85,M,false
4037,2016,Tripti Saha,71,F,false
4038,2017,Azaan Ratti,20,M,false
4039,2017,Jackson Chana,84,M,false
4040,2017,Bakhshi Sankar,43,M,true
4041,2018,Charles Natarajan,10,M,false
4042,2019,Januja Bal,71,F,false
4043,2019,Yash Jha,45,M,false
4044,2019,Ikshita Kumer,36,F,false
4045,2020,Jyoti Sura,12,F,false
4046,2021,Brinda Shukla,38,F,false
4047,2022,Hritik Sunder,19,M,false
4048,2023,Amrita Sachdeva,65,F,false
4049,2023,Ekapad Behl,77,M,false
4050,2024,Luke Prabhakar,30,M,false
4051,2025,Aradhana Sood,58,F,false
4052,2025,Chasmum Raman,12,F,false
4053,2026,Krishna Sen,53,M,false
4054,2026,Eesha Misra,23,F,false
4055,2026,Krishna Sridhar,43,M,false
4056,2027,Ethan Parsa,39,M,false
4057,2027,Azaan Samra,70,M,false
4058,2027,Ekani Bajwa,32,F,false
4059,2028,Imaran Rajagopalan,6,M,false
4060,2028,Dipta Dayal,12,F,false
4061,2028,Varenya Dutt,70,F,false
4062,2029,Orinder Sood,20,M,false
4063,2030,Jackson Murthy,55,M,false
4064,2030,Aashi Yogi,33,F,false
4065,2030,Triya Zacharia,42,F,false
4066,2031,Maya Nagy,3,F,false
4067,2031,Nihal Sekhon,16,M,false
4068,2031,Udant Lall,81,M,false
4069,2032,Hiral Bandi,1,F,false
4070,2032,Kalpit Bhakta,65,M,false
4071,2033,Chaman Pingle,59,F,false
4072,2033,Ubika Sule,19,F,false
4073,2033,Aarna Ghosh,26,F,false
4074,2034,Dalbir Ramesh,32,M,true
4075,2034,Nisha Kibe,56,F,false
4076,2035,Advik Bora,66,M,false
4077,2035,Kabir Brar,37,M,false
4078,2036,Anay Palla,29,M,false
4079,2037,Rishi Srinivas,75,M,false
4080,2037,Bimala Kumar,14,F,false
4081,2038,Tarak Parmer,15,M,false
4082,2038,Kabir Ahluwalia,77,M,false
4083,2039,Abeer Baria,25,M,false
4084,2039,Anirudh Bajaj,42,M,false
4085,2040,Triveni Kumar,42,F,false
4086,2040,Jeremiah Shere,21,M,false
4087,2040,Zarna Kakar,15,F,false
4088,2041,Urvi Panchal,12,F,false
4089,2041,Radha Ray,18,F,false
4090,2041,Megha Dhar,10,F,false
4091,2042,Siya Sandal,6,F,false
4092,2042,Nisha Sawhney,33,F,false
4093,2043,Ayushman Chacko,17,M,false
4094,2043,Anmol Singhal,65,M,false
4095,2044,Balveer Chakraborty,53,M,false
4096,2044,Harinakshi Chhabra,19,F,true
4097,2044,Patrick Goel,80,M,false
4098,2045,Bhanumati Dalal,9,F,false
4099,2046,Nitesh Bajaj,70,M,false
4100,2046,Kavya Chopra,71,F,false
4101,2047,Alka Sarna,75,F,false
4102,2047,Yuvraj Kunda,39,M,false
4103,2048,Tarak Maharaj,7,M,false
4104,2049,Warhi Ram,16,F,false
4105,2049,Chandresh Baral,43,M,false
4106,2049,Gaurangi Kota,63,F,false
4107,2050,Veer Ratti,27,M,false
4108,2051,Ayush Gaba,42,M,false
4109,2051,Nikita Prashad,37,F,false
4110,2052,Samuel Uppal,13,M,false
4111,2052,Madhav Mall,59,M,false
4112,2053,Ubika Mandal,23,F,false
4113,2053,Zayyan Gole,5,M,false
4114,2054,Nikita Chad,80,F,false
4115,2054,Hiral Trivedi,9,F,false
4116,2055,Chaitanya Khurana,70,M,false
4117,2055,Devansh Magar,10,M,false
4118,2056,Xiti Dugar,61,F,false
4119,2056,Nicholas Chanda,76,M,false
4120,2057,Netra Wagle,75,F,false
4121,2058,Advaith Ahluwalia,55,M,false
4122,2059,Rehaan Nori,84,M,false
4123,2059,Samaksh Keer,81,M,false
4124,2060,Maanav Thakur,31,M,false
4125,2060,Aditya Sood,43,M,false
4126,2060,William Ranganathan,30,M,false
4127,2061,Shaurya Kumar,25,M,false
4128,2061,Ishanvi Sethi,31,F,false
4129,2061,Naveen Kothari,7,M,false
4130,2062,Falak Panchal,70,F,false
4131,2063,Daksha Yogi,75,F,false
4132,2063,Divya Sampath,57,F,false
4133,2064,Vansha Mohan,70,F,false
4134,2065,Teerth Shankar,82,M,false
4135,2065,Unnati Ratta,47,F,false
4136,2065,Chaitaly Dara,24,F,false
4137,2066,Qabil Gade,25,M,false
4138,2066,Lajita Date,64,F,false
4139,2066,Henry Chowdhury,41,M,false
4140,2067,Urishilla Taneja,78,F,false
4141,2067,Peter Salvi,56,M,false
4142,2067,Nathaniel Dada,13,M,false
4143,2068,Ridhi Sarin,81,F,false
4144,2069,Sarthak Sundaram,31,M,false
4145,2069,Nidra Mall,67,F,false
4146,2069,Waida Srivastava,30,F,false
4147,2070,Laban Bandi,85,M,false
4148,2070,Varenya Sidhu,74,F,false
4149,2070,Ekanta Patla,60,F,false
4150,2071,Brijesh Parsa,1,M,false
4151,2071,Lohit Kunda,64,M,false
4152,2071,Anita Yohannan,70,F,false
4153,2072,Veer Naik,49,M,false
4154,2072,Qasim Ramachandran,69,M,false
4155,2072,Yatan Kuruvilla,24,M,false
4156,2073,Lipika Parikh,18,F,false
4157,2073,Om Solanki,36,M,false
4158,2074,Samarth Kade,7,M,false
4159,2074,Omkaar Magar,65,M,false
4160,2074,Aarav Nath,85,M,false
4161,2075,Onkar Kale,81,M,false
4162,2076,Varenya Dyal,10,F,false
4163,2076,Wahab De,5,M,false
4164,2076,Wazir Ramachandran,21,M,false
4165,2077,Yashica Tank,23,F,false
4166,2078,Laban Dugar,81,M,false
4167,2078,Tamanna Bajaj,6,F,false
4168,2078,Samarth Sampath,25,M,false
4169,2079,Idika Shetty,52,F,false
4170,2080,Michael Lalla,32,M,false
4171,2080,Luke Hegde,69,M,false
4172,2081,Arin Bhalla,78,M,false
4173,2081,Sneha Chauhan,2,F,false
4174,2082,Raagini Kapur,41,F,false
4175,2082,Yug Sibal,60,M,false
4176,2082,Ekaraj Mall,62,M,false
4177,2083,Chatresh Salvi,18,M,false
4178,2084,Bachittar Choudhury,20,M,false
4179,2085,Gopal Sangha,80,M,false
4180,2086,Alka Sinha,3,F,false
4181,2086,Pavani Goda,46,F,false
4182,2087,Andrew Chaudhary,24,M,false
4183,2087,Bina Palla,31,F,false
4184,2087,Wazir Wagle,65,M,false
4185,2088,Wakeeta Upadhyay,33,F,false
4186,2089,Ishita Bera,75,F,false
4187,2089,Aradhana Bail,72,F,false
4188,2090,Guneet Kale,59,M,false
4189,2090,Adya Dhaliwal,55,F,false
4190,2090,Wakeeta Mistry,8,F,false
4191,2091,Gaurav Sankaran,28,M,false
4192,2091,Liam Manda,20,M,false
4193,2092,Aadhya Chana,76,F,false
4194,2093,Qushi Dalal,62,F,true
4195,2094,Harita Mital,33,F,false
4196,2094,Lekha Baral,48,F,false
4197,2094,Bahadurjit Chhabra,46,M,false
4198,2095,Vihaan Chandra,14,M,false
4199,2096,Urishilla Parikh,63,F,false
4200,2096,Chasmum Butala,27,F,false
4201,2096,Akshay Gulati,82,M,false
4202,2097,Ayushman Pillai,71,M,false
4203,2097,Tarak Sant,17,M,false
4204,2097,Faraj Kalla,28,M,false
4205,2098,Ijaya Johal,44,F,false
4206,2099,Rachana Mangat,6,F,false
4207,2099,Zilmil Tella,21,F,false
4208,2100,Reyansh Kibe,74,M,false
4209,2100,Wriddhish Khurana,81,M,false
4210,2100,Omaja Bera,3,F,false
4211,2101,Aarna Gola,11,F,false
4212,2101,Vyanjana Deshpande,61,F,false
4213,2101,Utkarsh Jayaraman,6,M,false
4214,2102,Suhani Dutt,60,F,false
4215,2102,Arin Narayan,83,M,false
4216,2102,Ira Dugar,76,F,false
4217,2103,Tristan Dhingra,61,M,false
4218,2103,Niharika Vaidya,27,F,false
4219,2103,Vidhi Dhawan,6,F,false
4220,2104,Vedhika Sura,35,F,false
4221,2104,Krish Buch,65,M,false
4222,2104,Tejas Savant,41,M,false
4223,2105,Yashica Sura,60,F,false
4224,2106,Kabir Tank,62,M,false
4225,2107,Benjamin Ben,31,M,false
4226,2107,Adya Savant,44,F,false
4227,2108,Noah Purohit,64,T,false
4228,2108,Nirja Goswami,47,F,false
4229,2109,Chandresh Nadig,51,M,false
4230,2110,Januja Borde,40,F,false
4231,2110,Ekta Badami,44,F,false
4232,2111,Advaith Lalla,34,M,false
4233,2111,Aarna Sharma,80,F,false
4234,2111,Bhavya Desai,77,F,false
4235,2112,Jeet Kothari,7,M,false
4236,2113,Ayaan Gole,71,M,false
4237,2114,Qabil Sarma,53,M,true
4238,2114,Madhav Randhawa,71,M,false
4239,2115,Praneel Nadkarni,54,M,false
4240,2116,Chaaya Kadakia,18,F,false
4241,2116,Henry Bhatnagar,58,M,false
4242,2117,Alexander Comar,70,M,false
4243,2118,Matthew Pingle,69,M,false
4244,2118,Timothy Kar,51,M,false
4245,2118,Januja Sood,7,F,false
4246,2119,Aradhana Bhatti,42,F,false
4247,2120,Laksh Halder,17,M,false
4248,2121,Umang Parsa,6,M,false
4249,2122,Amrita Tata,80,F,false
4250,2122,Aarini Goyal,34,F,false
4251,2123,Tristan Kala,76,M,false
4252,2123,Jalsa Keer,71,F,false
4253,2124,Anya Chacko,32,F,false
4254,2124,Chandran Mann,7,M,false
4255,2125,Triveni Dugar,20,F,false
4256,2125,Farhan Dutta,31,M,false
4257,2126,Abhimanyu Acharya,24,M,false
4258,2127,Balvan Joshi,42,M,false
4259,2127,Oviya Madan,50,F,false
4260,2127,Saksham Bera,62,M,false
4261,2128,Nirja Chada,12,F,false
4262,2128,Kritika Om,53,F,false
4263,2128,Manya Sinha,43,F,false
4264,2129,Bhavika Balasubramanian,80,F,false
4265,2129,Max Nori,84,M,false
4266,2129,Benjamin Mutti,29,M,false
4267,2130,Bhavya Chowdhury,2,F,false
4268,2130,Tanvi Bhardwaj,74,F,false
4269,2131,Warda Ravi,74,F,false
4270,2131,Laksh Talwar,12,M,false
4271,2131,Tejas Sahni,48,M,false
4272,2132,Omisha Kunda,47,F,false
4273,2132,Raghav Doctor,18,M,false
4274,2132,Vrishti Palla,15,F,false
4275,2133,Laban Gara,13,M,false
4276,2133,Mohammed Rattan,82,M,false
4277,2133,Barkha Ram,15,F,false
4278,2134,Zashil Sachdeva,40,M,false
4279,2134,Xalak Nazareth,41,F,false
4280,2134,Chatresh Vasa,13,M,false
4281,2135,Zaid Tara,18,M,false
4282,2136,Dalbir Mital,15,M,false
4283,2137,Sai Bhakta,15,F,false
4284,2137,Aishani Borra,84,F,false
4285,2138,Oni Pandya,70,F,false
4286,2138,Ansh Garde,8,M,false
4287,2139,Yatan Raj,76,M,false
4288,2140,Arin Lala,58,M,false
4289,2140,Maanav Chand,72,M,false
4290,2140,Maya Devan,84,F,false
4291,2141,Eta Ravel,41,F,false
4292,2141,Aditya Wagle,38,M,false
4293,2142,Oscar Bassi,50,M,false
4294,2143,Omya Dasgupta,12,F,false
4295,2143,Theodore Vala,61,M,false
4296,2143,Gaurang Roy,2,M,false
4297,2144,Tristan Bassi,24,M,false
4298,2144,Ekbal Kumar,73,M,false
4299,2145,Samesh Tiwari,30,M,false
4300,2146,Nandini Doctor,50,F,false
4301,2146,Tristan Raja,53,M,false
4302,2146,Urvashi Anne,17,F,false
4303,2147,Tanish Warrior,19,M,false
4304,2148,Libni Kannan,15,F,false
4305,2148,Radha Sodhi,37,F,false
4306,2148,Upkaar Sibal,82,T,false
4307,2149,Samesh Cheema,48,M,false
4308,2149,Naksh Krishnamurthy,32,M,false
4309,2150,Victor Chacko,66,M,false
4310,2151,Anjali Balakrishnan,63,F,false
4311,2151,Upma Atwal,29,F,false
4312,2152,Vasudha Pall,49,F,false
4313,2152,Abeer Ahluwalia,9,T,false
4314,2153,Vritti Krishna,57,F,false
4315,2154,Zehaan Mander,14,M,false
4316,2154,Radhika Shan,48,F,false
4317,2154,Dalaja Wagle,17,F,false
4318,2155,Wyatt Subramaniam,5,M,false
4319,2155,Tarak Sangha,68,M,false
4320,2156,Ekaja Chanda,42,F,false
4321,2157,Gaurang Kaul,81,M,false
4322,2157,Dhriti Lad,74,F,false
4323,2157,Aashi Dora,40,F,false
4324,2158,Radhika Dutt,48,F,false
4325,2158,Hema Patla,41,F,false
4326,2159,Janya Hayre,55,F,false
4327,2159,Vedika Mand,25,F,false
4328,2159,Charan Garde,11,M,false
4329,2160,Pooja Loyal,74,F,false
4330,2160,Vidhi Raman,4,F,false
4331,2160,Chandani Goda,59,F,false
4332,2161,Onveer Ravel,15,M,false
4333,2161,Azaan Wali,37,M,false
4334,2161,Triya Char,67,F,false
4335,2162,Anirudh Dixit,80,M,false
4336,2163,Xalak Barad,27,F,false
4337,2163,Tamanna Ganguly,2,F,false
4338,2164,Rushil Khosla,82,M,false
4339,2165,Azaan Kara,41,M,false
4340,2166,Pahal Pandey,19,F,false
4341,2167,Nitara Dasgupta,31,F,false
4342,2167,Theodore Radhakrishnan,49,M,false
4343,2167,Tejas Sachdev,15,M,false
4344,2168,Samaksh Palan,64,M,false
4345,2168,Inaya Raju,19,F,false
4346,2168,Dominic Parsa,26,M,false
4347,2169,Riya Varghese,70,F,false
4348,2169,Ijaya Dhawan,60,F,false
4349,2170,Falak Gokhale,7,F,false
4350,2170,Lakshit Parsa,2,M,false
4351,2170,Aishani Ram,41,F,false
4352,2171,Aditya Sarna,73,M,false
4353,2172,Ishani Tank,57,F,false
4354,2172,Harish Mani,28,M,false
4355,2172,Ayaan Behl,4,M,false
4356,2173,Urmi Ramachandran,22,F,false
4357,2173,Madhav Varma,11,M,false
4358,2173,Jai Kashyap,23,M,false
4359,2174,Aahana Malhotra,2,F,false
4360,2175,Bhavani Kar,51,F,false
4361,2175,Triya Agarwal,32,F,false
4362,2175,Anirudh Rajagopalan,67,M,false
4363,2176,Krisha Singhal,68,F,false
4364,2176,Aahana Mane,54,F,false
4365,2177,Vivaan Behl,18,M,false
4366,2177,Jairaj Bhardwaj,17,M,false
4367,2177,Vrinda Aurora,23,F,false
4368,2178,Yash Wagle,15,M,false
4369,2178,Gauri Shah,25,F,false
4370,2178,Karan Pillay,5,M,false
4371,2179,Ijaya Agrawal,20,F,false
4372,2179,Oeshi Bedi,46,F,false
4373,2180,Nihal Swaminathan,34,M,false
4374,2181,Neha Subramaniam,82,F,false
4375,2181,Yashoda Acharya,34,F,false
4376,2182,Hemangini Sundaram,22,F,false
4377,2182,Advik Raja,39,M,false
4378,2183,Yashodhara Gala,60,F,false
4379,2183,Aarav Saxena,14,M,false
4380,2183,Orinder Murty,45,M,false
4381,2184,George Arya,66,M,false
4382,2185,Ekiya Yadav,82,F,false
4383,2185,Bina Nagarajan,15,F,false
4384,2185,Ayaan Dada,26,M,false
4385,2186,Omya Dugar,75,F,false
4386,2186,Vivaan Buch,85,M,false
4387,2186,Theodore Uppal,18,M,false
4388,2187,Pooja Arya,60,F,false
4389,2187,Jason Joshi,51,T,false
4390,2187,Zilmil Loke,71,F,false
4391,2188,Advik Parmer,18,M,false
4392,2188,Mohini Chaudry,1,F,false
4393,2188,Advay Aggarwal,24,M,false
4394,2189,Leela Barman,12,F,false
4395,2190,Ridhi Bir,76,F,false
4396,2190,Tanish Kala,18,M,false
4397,2190,Ganga Solanki,47,F,false
4398,2191,Eta Raja,8,F,false
4399,2191,Vanya Kara,64,F,false
4400,2192,Isha Basak,9,F,false
4401,2192,Qasim Gokhale,58,M,false
4402,2192,Arjun Prashad,17,M,false
4403,2193,Rajeshri Sachar,23,F,false
4404,2194,Tripti Bath,46,F,false
4405,2194,Banjeet Dixit,82,M,false
4406,2195,Diya Jani,75,F,false
4407,2195,Ishanvi Mishra,72,F,false
4408,2196,Ekapad Munshi,51,M,false
4409,2196,Janya Sani,57,F,false
4410,2197,Mitali Gupta,37,F,false
4411,2197,Neha Johal,77,F,false
4412,2197,Pushti Hayer,74,F,false
4413,2198,Michael Murty,27,M,false
4414,2198,Quincy Salvi,21,M,true
4415,2198,Raksha Balay,35,F,false
4416,2199,Chatura Memon,6,M,true
4417,2200,Kamala Chokshi,11,F,false
4418,2201,Wriddhish Roy,20,M,false
4419,2201,Kashvi Batra,15,F,false
4420,2201,Hardik Anand,18,M,false
4421,2202,Nachiket Kade,61,T,false
4422,2202,Indrajit Vasa,35,M,false
4423,2202,Charles Raju,35,M,false
4424,2203,Eta Nair,64,F,false
4425,2203,Ganga Tandon,24,F,false
4426,2204,Kai Ahluwalia,36,M,false
4427,2204,Mohammed Korpal,24,M,false
4428,2204,Sachi Sanghvi,53,F,false
4429,2205,Vivaan Baria,16,M,false
4430,2206,Faraj Ramachandran,73,M,false
4431,2207,Gaurika Shetty,65,F,false
4432,2207,Waida Toor,45,F,false
4433,2208,Unni Jain,71,F,false
4434,2208,Zayan Balakrishnan,7,M,true
4435,2208,Harshil Sunder,18,M,false
4436,2209,Zilmil Bhardwaj,31,F,false
4437,2209,Isha Gupta,43,F,false
4438,2210,Veda Balan,57,F,false
4439,2210,Hamsini Menon,17,F,false
4440,2210,Yahvi Bedi,25,F,false
4441,2211,Radhika Chaudhary,54,F,false
4442,2212,Ekapad Chawla,41,M,false
4443,2213,Yashica Sachdev,74,F,false
4444,2213,Saksham Sharma,32,M,false
4445,2213,Yashawini Bir,73,F,false
4446,2214,Sara Apte,23,F,false
4447,2214,Kritika Rastogi,9,T,false
4448,2214,Gauri Sur,41,F,false
4449,2215,Nimrat Gade,4,F,false
4450,2215,Frederick Lata,17,M,false
4451,2216,Ojasvi Thakur,47,F,false
4452,2217,Udyati Borde,64,F,false
4453,2217,Ekani Dugar,23,F,false
4454,2217,Daksha Shan,36,F,false
4455,2218,Aarna Kalla,29,F,false
4456,2219,Ansh Bhatia,9,M,false
4457,2219,Kevin Agrawal,73,M,false
4458,2220,Kai Kurian,55,M,false
4459,2220,Anthony Magar,34,M,false
4460,2220,Inaya Kumer,29,F,false
4461,2221,Nathan Zacharia,40,M,false
4462,2221,Veer Deshmukh,18,M,false
4463,2221,Ayushman Goswami,75,M,false
4464,2222,Hritik Boase,22,M,false
4465,2223,Udyati Sami,13,F,false
4466,2224,Neha Bhalla,31,F,false
4467,2225,Vyanjana Mitter,5,F,false
4468,2226,Amaira Wali,17,F,false
4469,2227,Aayush Kakar,65,M,false
4470,2227,Gabriel Natt,69,M,false
4471,2227,Theodore Chhabra,46,M,false
4472,2228,Ubika Vora,30,F,false
4473,2228,Advay Mani,69,M,false
4474,2229,Ojas Nagarajan,35,M,false
4475,2229,Chandran Keer,36,M,false
4476,2229,Irya Brahmbhatt,53,F,false
4477,2230,Geetika Dar,62,F,true
4478,2230,Pallavi Rama,11,F,false
4479,2230,Krishna Srivastava,71,M,false
4480,2231,Jonathan Koshy,29,M,false
4481,2231,Dayamai Taneja,47,F,false
4482,2232,Umang Kara,9,M,false
4483,2233,Qushi Sridhar,7,F,false
4484,2233,Urishilla Deshmukh,50,F,false
4485,2233,Mohammed Atwal,23,M,false
4486,2234,Laksh Rattan,8,M,false
4487,2235,Abha Contractor,76,F,false
4488,2235,Timothy Sen,71,M,false
4489,2235,Tanvi Raju,53,F,false
4490,2236,Devika Sunder,66,F,false
4491,2236,Tanay Oza,59,M,false
4492,2236,Nisha Oza,17,F,false
4493,2237,Falan Lall,9,M,false
4494,2237,Siddharth Ratti,39,M,false
4495,2238,Gagan Gokhale,22,M,false
4496,2238,Vincent Edwin,72,M,false
4497,2238,Shivansh Sodhi,17,M,false
4498,2239,Anya Sant,35,F,false
4499,2240,Chavvi Murthy,50,F,false
4500,2241,Damini Kari,10,F,false
4501,2241,Urvashi Kaul,79,F,false
4502,2241,Zansi Kamdar,10,F,false
4503,2242,Ekanta Jain,51,F,false
4504,2242,Ekantika Dubey,67,F,false
4505,2242,Jonathan Sampath,1,M,false
4506,2243,Idika Sachar,29,F,false
4507,2244,Caleb Bhasin,68,M,false
4508,2245,Radha Ratti,29,F,false
4509,2245,Yadavi Luthra,6,F,false
4510,2246,Nimrat Iyer,10,F,false
4511,2246,Chaaya Mody,15,F,false
4512,2246,Tripti Dhingra,85,F,false
4513,2247,Jack Pau,67,M,false
4514,2247,Sudiksha Balay,81,F,false
4515,2247,Brinda Dixit,28,F,false
4516,2248,Triveni Mangal,13,F,false
4517,2248,Andrew Saraf,49,M,false
4518,2248,Lucky Bansal,14,M,false
4519,2249,Aarini Batta,22,F,false
4520,2250,Upasna Ramanathan,48,F,false
4521,2251,Neel More,63,M,false
4522,2251,Nachiket Kothari,21,M,false
4523,2251,Avi Char,49,M,false
4524,2252,Krish Ratta,20,M,false
4525,2252,Xalak Misra,80,F,false
4526,2252,Aahana Murty,35,F,false
4527,2253,Eiravati Oak,48,F,false
4528,2254,Hardik Bhalla,61,M,false
4529,2254,Ira Dugar,4,F,false
4530,2254,Tripti Ranganathan,63,F,false
4531,2255,Sudiksha Cherian,48,F,false
4532,2255,Udarsh Bhargava,3,M,false
4533,2255,Bachittar Dalal,39,M,false
4534,2256,Charita Kala,52,F,false
4535,2256,Aachal Din,48,F,false
4536,2257,Anay Bains,50,M,false
4537,2257,Krishna Goda,75,M,false
4538,2258,Veer Salvi,31,M,false
4539,2258,Jason Mukherjee,28,M,false
4540,2259,Triveni Nigam,26,F,false
4541,2259,Tanveer Parekh,71,M,false
4542,2260,Odika Hans,72,F,false
4543,2260,Zaid Swaminathan,56,M,false
4544,2261,Balveer Bumb,40,M,false
4545,2261,Abhimanyu Dugar,5,M,false
4546,2262,Patrick Handa,17,M,false
4547,2263,Pavani Parmer,5,F,false
4548,2263,Nathan Grover,44,M,false
4549,2263,Leena Boase,65,F,false
4550,2264,Neel Gade,8,M,false
4551,2265,Jhalak Bawa,42,F,false
4552,2265,Sudiksha Mahal,24,F,false
4553,2266,Aishani Koshy,4,F,false
4554,2266,Yug Shankar,73,M,false
4555,2267,Nandini Mani,14,F,false
4556,2267,Ishaan Dhillon,37,M,false
4557,2267,Orinder Shan,10,M,false
4558,2268,Zaid Mandal,37,M,false
4559,2268,Manbir Sodhi,19,M,false
4560,2269,Eiravati Lala,35,F,false
4561,2269,Laksh Srivastava,45,M,true
4562,2270,Yashodhara Kakar,23,F,false
4563,2270,Charan Anne,14,M,false
4564,2270,Varenya Borde,2,F,false
4565,2271,Anamika Sathe,4,F,false
4566,2271,Mugdha Ghose,59,F,false
4567,2272,Krishna Bhatti,9,F,false
4568,2273,Leela Deep,25,F,false
4569,2273,Devansh Thakkar,49,M,false
4570,2274,Siddharth Parekh,37,M,false
4571,2275,Wahab Bedi,53,M,false
4572,2275,Meghana Varty,52,F,false
4573,2275,Aachal Oommen,65,F,false
4574,2276,Vrinda Chakrabarti,76,F,false
4575,2277,Kalpit Karnik,59,M,false
4576,2277,Pushti Radhakrishnan,65,F,false
4577,2277,Devika Din,55,F,true
4578,2278,Luke Jayaraman,24,M,false
4579,2278,Laksh Bhalla,79,M,false
4580,2279,Amara Varkey,78,F,false
4581,2279,Triya Kalita,46,F,false
4582,2280,Jagdish Narasimhan,1,M,false
4583,2281,Jagdish Naidu,44,M,false
4584,2281,Lipika Nanda,2,F,false
4585,2281,Warinder Kadakia,50,M,false
4586,2282,Faras Virk,7,M,false
4587,2282,Bina Chaudhuri,7,F,false
4588,2283,Hemani Ramaswamy,20,F,false
4589,2284,Forum Chandra,59,F,false
4590,2284,Odika Kunda,28,F,false
4591,2284,Yachana Tiwari,75,F,false
4592,2285,Vincent Shah,20,M,false
4593,2285,Widisha Bhardwaj,4,F,false
4594,2285,Amrita Sawhney,68,F,false
4595,2286,Qasim Bahri,24,M,false
4596,2287,Eiravati Rajan,84,F,false
4597,2287,Hiral Sawhney,42,F,false
4598,2288,Gaurav Kumer,79,M,false
4599,2288,Dhruv Sane,12,M,false
4600,2289,Upkaar Dua,12,M,false
4601,2289,Yug Vohra,28,M,false
4602,2289,Joshua Swaminathan,79,M,false
4603,2290,Warda Varghese,43,F,false
4604,2291,Urvi Varughese,82,F,false
4605,2291,Yug Narasimhan,18,M,false
4606,2291,Ikshita Saran,59,F,false
4607,2292,Robert Chopra,37,M,false
4608,2293,Radhika Malhotra,10,F,false
4609,2294,Darika Kapur,77,F,false
4610,2294,Upkaar Dube,18,M,false
4611,2294,Sudiksha Din,4,F,false
4612,2295,Daksha Saini,22,F,false
4613,2295,Charles Mutti,70,M,false
4614,2295,Fitan Subramaniam,66,M,false
4615,2296,Udant Tak,48,M,false
4616,2297,Radha Narula,7,F,false
4617,2298,Gopal Jayaraman,5,M,false
4618,2298,Vansha Kari,24,F,false
4619,2298,Jalsa Misra,18,F,false
4620,2299,Nitesh Rajagopal,40,M,false
4621,2299,Udyati Chandran,47,F,false
4622,2300,Ranveer Patel,49,M,false
4623,2300,Ekta Chowdhury,28,F,false
4624,2301,Aishani Bassi,57,F,false
4625,2301,Yahvi Wadhwa,53,F,false
4626,2302,Nikita Parikh,79,F,false
4627,2303,Baghyawati Ahluwalia,85,F,false
4628,2303,Dipta Dass,50,F,false
4629,2303,Ishaan Varghese,36,M,false
4630,2304,Ucchal Hans,79,F,false
4631,2304,Aarav Narayanan,21,M,false
4632,2305,Yug Rajagopal,37,M,false
4633,2306,Harinakshi Sibal,32,F,true
4634,2307,Yadavi Mangat,20,F,false
4635,2307,Girik Gola,58,M,false
4636,2307,Wazir Nadig,85,M,false
4637,2308,Chaitanya Bose,80,M,false
4638,2308,Finn Lad,63,M,false
4639,2308,Yatan Desai,1,M,false
4640,2309,Tristan Nair,70,M,false
4641,2310,Gopal Chatterjee,48,M,false
4642,2310,Netra Krishnamurthy,69,F,false
4643,2311,Dakshesh Prashad,16,M,false
4644,2312,Nisha Rajagopalan,38,F,false
4645,2312,Karan Jain,8,M,true
4646,2313,Aarush Dhaliwal,77,M,false
4647,2314,Vansha Borde,44,F,false
4648,2314,Varenya Karnik,14,F,false
4649,2315,Zarna Narula,11,F,false
4650,2315,Tristan Bhargava,11,M,false
4651,2315,Dayamai Dugal,55,F,false
4652,2316,Chaitanya Dani,46,M,false
4653,2316,Gopal Chakraborty,15,M,false
4654,2317,Varsha De,21,F,false
4655,2317,William Pant,70,M,false
4656,2317,Mahika Mall,33,F,false
4657,2318,Sarthak Sanghvi,33,M,false
4658,2318,Tanvi Rau,68,F,false
4659,2318,Raghav Andra,19,M,false
4660,2319,Ojas Bhagat,29,M,false
4661,2320,Kamya Magar,28,F,false
4662,2321,Banjeet Agarwal,45,M,false
4663,2322,Manya Prabhu,42,T,false
4664,2322,Utkarsh Radhakrishnan,23,M,false
4665,2323,Vedhika Prabhakar,78,F,true
4666,2324,Siya Patil,80,F,false
4667,2325,Inaya Dewan,5,F,false
4668,2325,Wriddhish Mitra,5,M,false
4669,2326,Bhanumati Nazareth,55,F,false
