ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
3144,2080,Tanvi Mall,49,11,1,5,2
3145,2081,Gaurika Varkey,44,8,1,6,2
3146,2082,Christopher Bahri,27,6,1,1,1
3147,2083,Imaran Sankaran,67,2,1,7,1
3148,2083,Samarth Bail,53,1,1,9,1
3149,2084,Aarav Bhatia,55,6,1,6,1
3150,2085,Owen Hegde,33,5,1,7,1
3151,2086,Om Hari,49,2,2,5,1
3152,2087,Girindra Char,34,10,1,8,1
3153,2088,Naveen Batra,32,4,1,7,1
3154,2088,Gaurav Madan,20,5,1,3,1
3155,2089,Jacob Agarwal,64,10,1,9,1
3156,2090,Gaurika Sahni,20,6,1,6,2
3157,2091,Azaan Bhasin,53,10,1,9,1
3158,2092,Sneha Walla,68,6,1,9,2
3159,2093,Gautami Shankar,55,9,2,7,2
3160,2093,Jairaj Karan,25,10,1,7,1
3161,2094,Ishanvi Thaker,69,7,2,7,2
3162,2094,Harsh Kala,54,4,1,4,1
3163,2095,Samar Chacko,24,3,1,3,1
3164,2095,Ishaan Rau,60,8,3,2,3
3165,2096,Sneha Sha,59,11,1,6,2
3166,2097,Jatin Saraf,60,12,2,4,1
3167,2097,Darika Acharya,75,3,1,1,2
3168,2098,Ikshita Dubey,56,3,1,2,2
3169,2099,Irya Kara,48,11,2,1,2
3170,2099,Chandran Zachariah,18,6,2,8,1
3171,2100,Priya Grover,20,10,1,1,2
3172,2101,Bhavika Wadhwa,33,11,1,8,2
3173,2101,Omaja Bahri,74,8,1,2,2
3174,2102,Wridesh Tailor,71,8,2,5,1
3175,2103,Champak Bassi,41,12,1,2,1
3176,2104,Qasim Ganesh,61,5,2,6,1
3177,2104,Yutika Chaudhry,58,8,1,3,2
3178,2105,Jatin Borde,49,9,2,1,1
3179,2106,Vivaan Saxena,48,6,1,6,1
3180,2107,Dalbir Sharma,61,9,1,5,1
3181,2107,Qushi Saini,69,3,1,10,2
3182,2108,Netra Palla,74,9,1,7,2
3183,2108,Hemal Badal,18,1,5,3,2
3184,2109,Shivani Puri,28,7,1,4,2
3185,2110,Sudiksha Walla,32,9,1,9,2
3186,2110,Frederick Pandya,52,9,1,5,1
3187,2111,Ekantika Naik,35,11,2,3,2
3188,2112,Ishani Morar,47,5,1,6,2
3189,2113,Pavani Nanda,25,1,1,6,2
3190,2113,Laban Saran,48,12,5,8,1
3191,2114,Vamakshi Misra,51,8,1,1,2
3192,2114,Alka Saxena,75,1,1,10,2
3193,2115,Wazir Dhar,62,3,1,7,1
3194,2116,Udyati Modi,23,8,5,8,2
3195,2117,Theodore Randhawa,26,4,1,10,1
3196,2118,Advay Aggarwal,36,2,1,3,1
3197,2118,Mitesh Tank,25,6,3,2,1
3198,2119,Qushi Mane,30,2,1,4,2
3199,2119,Lakshit Borra,56,7,1,1,1
3200,2120,Zayyan Mittal,61,1,1,2,1
3201,2120,Tripti Shere,70,4,7,7,2
3202,2121,Maanas Shanker,66,1,1,2,1
3203,2122,Harshil Rastogi,27,9,2,3,1
3204,2123,Ranveer Master,38,6,1,3,1
3205,2124,Kevin Mann,74,9,1,8,1
3206,2124,Abdul Ganesan,33,10,1,3,1
3207,2125,Abdul Narain,67,3,1,3,1
3208,2125,Daniel Balay,43,8,1,7,1
3209,2126,Ryan Dewan,30,9,2,10,1
3210,2126,Anmol Ranganathan,38,3,7,5,1
3211,2127,Mohini Bhat,73,5,2,2,2
3212,2128,Gaurav Madan,46,2,1,6,1
3213,2129,Rachita Venkatesh,32,10,1,6,2
3214,2129,Janya Acharya,41,10,2,9,2
3215,2130,Anvi Narayan,62,11,5,2,2
3216,2131,Niharika Zachariah,48,4,1,6,2
3217,2131,Warjas Lala,54,4,1,7,1
3218,2132,Oscar Sagar,18,4,1,5,1
3219,2132,Abhimanyu Dixit,27,9,1,5,1
3220,2133,Reva Arya,24,4,3,3,2
3221,2134,Aadi Kala,39,7,2,1,1
3222,2135,Orinder Ramakrishnan,25,5,1,5,1
3223,2136,Dalaja Parekh,33,7,6,4,2
3224,2136,Abhiram Parmar,50,3,1,3,1
3225,2137,Madhav Chatterjee,54,11,1,2,1
3226,2138,Gopal Sarma,64,7,1,10,1
3227,2139,Tarak Sen,34,8,1,4,1
3228,2140,Yashasvi Srinivasan,34,1,1,2,2
3229,2141,Daniel Wali,55,2,2,10,1
3230,2141,Gaurika Sachdeva,27,2,1,8,2
3231,2142,Alexander Chowdhury,23,10,1,6,1
3232,2143,Tanay Pradhan,74,3,2,9,1
3233,2143,Arunima Kashyap,44,5,1,5,2
3234,2144,Manbir Mitter,60,3,1,1,1
3235,2144,Ekaja Bassi,45,9,1,8,2
3236,2145,Wyatt Mahal,30,5,1,4,1
3237,2146,Siddharth Rattan,33,7,1,2,1
3238,2147,Gayathri Mitra,73,12,3,5,2
3239,2147,Ranbir Dhar,40,7,2,7,1
3240,2148,Dalbir Naik,44,2,1,8,1
3241,2149,Urmi Sridhar,58,5,1,5,2
3242,2149,Nakul Sandal,33,7,1,9,1
3243,2150,George Golla,24,5,2,9,1
3244,2150,Aarna Narula,38,5,1,1,2
3245,2151,Hritik Menon,22,9,1,6,1
3246,2152,Alexander Kuruvilla,26,1,2,8,1
3247,2153,Nikita Srinivasan,43,12,1,7,2
3248,2153,Nidra Mani,35,10,1,4,2
3249,2154,Ria Kapoor,46,7,1,5,2
3250,2155,Nihal Garde,68,9,1,5,1
3251,2155,Jack Warrior,44,11,7,4,1
3252,2156,Naksh Ahuja,53,5,1,1,1
3253,2157,Banjeet Devan,27,9,1,2,1
3254,2158,Osha Pall,54,6,1,2,2
3255,2159,Dalaja Ganesan,64,1,5,6,2
3256,2160,Aadhya Krish,73,5,1,4,2
3257,2161,Devansh Goyal,73,7,7,3,1
3258,2162,Bhavna Sodhi,28,5,2,5,2
3259,2163,Eshana Sheth,31,4,1,2,2
3260,2164,Farhan Sandal,46,8,1,3,1
3261,2165,Krishna Pal,45,12,5,8,2
3262,2166,Naveen Nair,66,10,1,9,1
3263,2166,Hemangini Mody,41,3,2,3,2
3264,2167,Oscar Dey,63,8,2,9,1
3265,2168,Daksha Ravi,71,6,1,3,2
3266,2168,Yashasvi Narang,64,4,1,9,2
3267,2169,Qarin Chad,32,12,1,1,1
3268,2170,Bhavna Bhakta,69,4,1,9,2
3269,2171,Atharv Wadhwa,38,8,1,8,1
3270,2172,Radhika Morar,74,9,1,10,2
3271,2172,Kai Sem,47,7,6,6,1
3272,2173,Nikita Luthra,59,8,1,8,2
3273,2174,Ishwar Pau,27,5,2,7,1
3274,2175,Pranav Dhaliwal,60,6,2,10,1
3275,2176,Theodore Wadhwa,21,10,1,6,1
3276,2177,Daksh Shenoy,48,7,1,2,1
3277,2177,Pranav Mital,26,10,1,3,1
3278,2178,Harish Lad,52,12,2,9,1
3279,2178,Harsh Bansal,40,6,1,10,1
3280,2179,Jack Suresh,46,11,2,2,1
3281,2179,Indrajit Hayer,57,2,2,3,1
3282,2180,Ikbal Sama,62,1,1,6,1
3283,2181,Bakhshi Iyer,74,9,1,8,1
3284,2182,Gavin Sane,68,9,7,10,1
3285,2183,Warjas Toor,71,1,7,6,1
3286,2184,Bahadurjit Pandit,33,6,1,5,1
3287,2185,Wriddhish Soman,36,7,3,6,1
3288,2186,Aarna Mangal,65,2,2,2,2
3289,2187,Hiral Mutti,21,12,1,6,2
3290,2187,Naksh Golla,22,2,1,3,1
3291,2188,Tristan Mohan,39,10,1,1,1
3292,2188,Nihal Kala,42,6,1,7,1
3293,2189,Isaiah Subramanian,69,8,1,5,1
3294,2189,Daksha Vala,19,4,1,1,2
3295,2190,Rachana Sandal,61,6,4,4,2
3296,2190,Girindra Master,41,12,1,6,1
3297,2191,Rayaan Taneja,26,7,2,3,1
3298,2192,Wakeeta Savant,42,9,1,5,2
3299,2192,Gautami Rao,70,5,7,8,2
3300,2193,Mohammed Kapur,29,6,1,7,1
3301,2193,Siya Deshpande,34,7,1,9,2
3302,2194,Raghav Sani,66,6,1,3,1
3303,2194,Onkar Ben,28,1,1,8,1
3304,2195,Andrew Choudhury,48,2,1,4,1
3305,2195,Onkar Srinivasan,69,6,1,2,1
3306,2196,Abhiram Wali,71,5,1,9,1
3307,2197,Onkar Gade,68,8,1,2,1
3308,2198,Brijesh Zachariah,68,10,4,5,1
3309,2198,Yutika Mannan,23,4,1,4,2
3310,2199,Harinakshi Menon,33,8,1,4,2
3311,2200,Manya Varkey,33,1,1,7,2
3312,2200,Vasudha Prabhakar,48,1,3,2,2
3313,2201,Harinakshi Prabhakar,49,12,1,1,2
3314,2202,Omya Pall,22,5,2,9,2
3315,2202,Christopher Behl,52,9,1,5,1
3316,2203,Eshana Bora,52,3,7,1,2
3317,2203,Vihaan Yohannan,19,2,3,9,1
3318,2204,Ekantika Mistry,57,5,5,9,2
3319,2205,Varsha Bumb,18,11,1,10,2
3320,2206,Abhimanyu Narasimhan,34,8,1,6,1
3321,2206,Lekha Narasimhan,42,6,1,4,2
3322,2207,Kiaan Jhaveri,31,2,1,2,1
3323,2207,Yuvraj Dutta,58,1,2,4,1
3324,2208,Charles Butala,26,8,1,3,1
3325,2209,Janani Balan,37,7,2,4,2
3326,2210,Zayan Om,23,9,1,9,1
3327,2210,Dakshesh Bumb,57,4,1,3,1
3328,2211,Yatan Yohannan,34,7,1,8,1
3329,2211,Laksh Nayar,31,6,1,7,1
3330,2212,Alka Ganesan,45,12,1,2,2
3331,2212,Tristan Sidhu,20,3,5,8,1
3332,2213,Reva Mutti,22,2,1,3,2
3333,2213,Unnati Sampath,34,9,1,2,2
3334,2214,Indrajit Prakash,18,2,1,8,1
3335,2214,Naksh Thaman,44,6,1,7,1
3336,2215,Vedika Arora,72,12,1,8,2
3337,2215,Indali Date,31,9,2,6,2
3338,2216,Aishani Dara,24,10,1,7,2
3339,2217,Kavya Buch,70,9,3,8,2
3340,2217,Jeet Walia,66,1,1,6,1
3341,2218,Vritti Mohanty,20,3,1,3,2
3342,2218,Nisha Palla,41,11,3,7,2
3343,2219,Jairaj Sandhu,19,6,1,10,1
3344,2219,Ayushman Wali,27,6,1,10,1
3345,2220,Daksha Thakkar,46,8,2,2,2
3346,2220,Anvi Mander,45,11,5,6,2
3347,2221,Azaan Deshmukh,62,12,2,1,1
3348,2222,Hitesh Shenoy,69,8,2,7,1
3349,2223,Sai Boase,19,6,1,2,1
3350,2223,Yuvraj Jha,42,5,1,10,1
3351,2224,Sai Dey,34,10,1,10,1
3352,2225,Balveer Kalla,37,7,1,3,1
3353,2225,Yashoda Rattan,39,6,1,7,2
3354,2226,Jagrati Pandit,33,2,1,4,2
3355,2227,Bhanumati Amble,65,12,3,3,2
3356,2228,Naveen Sani,30,6,1,9,1
3357,2228,Qadim Manne,68,4,1,2,1
3358,2229,Krishna Chadha,61,9,1,7,2
3359,2229,Reyansh Prashad,39,11,1,9,1
3360,2230,Yagnesh Grewal,48,5,3,10,1
3361,2230,Oscar D’Alia,19,12,7,1,1
3362,2231,Ranveer Mannan,64,10,1,7,1
3363,2232,Ronith Basak,37,10,1,2,1
3364,2232,Jagdish Sinha,72,8,1,5,1
3365,2233,Hemani Shan,47,12,1,2,2
3366,2234,Fariq Sama,58,2,2,8,1
3367,2234,Samarth Agrawal,55,12,1,5,1
3368,2235,Jeet Merchant,31,7,5,2,1
3369,2235,Yoshita Butala,47,7,1,8,2
3370,2236,Lakshmi Kunda,72,8,1,5,2
3371,2237,Samuel Bose,51,11,2,2,1
3372,2238,Charles Shenoy,28,5,2,9,1
3373,2239,Harsh Natt,44,6,1,5,1
3374,2240,Samarth Lanka,57,11,1,1,1
3375,2240,Ridhi Dash,23,12,1,3,2
3376,2241,Girindra Agarwal,37,9,3,2,1
3377,2241,Xalak Kala,29,7,1,4,2
3378,2242,Libni Dhar,74,10,1,1,2
3379,2243,Shaurya Joshi,23,2,1,6,1
3380,2243,Ekani Upadhyay,59,7,2,3,2
3381,2244,Lekha Lad,72,2,1,7,2
3382,2244,Utkarsh D’Alia,64,10,1,4,1
3383,2245,Nitara Kakar,61,9,1,9,2
3384,2246,Samesh Basu,72,5,1,7,1
3385,2246,Yug Ratti,75,11,1,1,1
3386,2247,Aadhya Ghose,71,9,1,9,2
3387,2248,Yashawini Yadav,19,2,2,4,2
3388,2249,Utkarsh Madan,36,10,1,6,1
3389,2250,Parth Choudhury,23,1,2,2,1
3390,2250,Omya Yogi,59,4,7,10,2
3391,2251,Ekanta Swaminathan,60,6,1,1,2
3392,2252,Vasana Lata,69,7,1,10,2
3393,2252,Aishani Sandal,55,6,1,8,2
3394,2253,Chatresh Rajagopal,52,10,1,5,1
3395,2253,Anika Jain,44,10,1,1,2
3396,2254,Hemang Thakur,51,7,7,2,1
3397,2254,Yashica Tak,71,10,1,6,2
3398,2255,Vrinda Savant,55,1,1,3,2
3399,2255,Indrajit Kaur,66,2,1,10,1
3400,2256,Tanmayi Mander,60,5,4,9,2
3401,2257,Umang Atwal,49,7,1,2,1
3402,2257,Charvi Kaul,20,3,3,1,2
3403,2258,Abha Chowdhury,59,12,1,1,2
3404,2259,Inaya Vala,28,7,1,7,2
3405,2259,Advay Grewal,33,10,4,2,1
3406,2260,Siya Deol,19,5,1,5,2
3407,2260,Libni Ganesan,22,1,2,3,2
3408,2261,Lekha Bir,49,11,1,4,2
3409,2261,Jackson Chada,63,12,2,2,1
3410,2262,Pranav Seshadri,64,11,1,3,1
3411,2263,Ekani Amble,52,2,2,7,2
3412,2263,Logan Bhatti,43,5,3,10,1
3413,2264,Baghyawati Talwar,40,10,1,2,2
3414,2264,Daksha Kale,42,2,1,5,2
3415,2265,Lopa Prabhu,65,10,1,2,2
3416,2265,Baljiwan Bhargava,29,4,5,2,1
3417,2266,Mohammed Chaudhary,69,2,2,10,1
3418,2267,Ekbal Malhotra,47,7,1,3,1
3419,2268,Akshay Soman,33,1,1,5,1
3420,2268,Saumya Kumer,37,1,1,5,2
3421,2269,Harsh Goswami,60,5,2,7,1
3422,2270,Rachit Brar,58,7,1,5,1
3423,2271,Manthan Dhawan,54,10,1,9,1
3424,2271,Mohini Atwal,33,2,1,8,2
3425,2272,Hredhaan Gera,39,3,4,5,1
3426,2273,Chandresh Chokshi,24,10,1,7,1
3427,2274,Andrew Hans,27,10,1,6,1
3428,2275,Rayaan Vora,42,3,1,3,1
3429,2276,Chandran Raj,21,11,1,6,1
3430,2276,Arya Soman,47,11,1,5,2
3431,2277,Falguni Rastogi,57,2,1,5,2
3432,2278,Hamsini Bhalla,43,9,1,6,2
3433,2279,Anika Balay,55,10,1,8,2
3434,2279,Jagat Raman,67,7,1,2,1
3435,2280,Ekanta Boase,19,10,2,6,2
3436,2280,Guneet Rout,53,6,1,4,1
3437,2281,Aashi Nori,57,1,1,8,2
3438,2282,Wazir Munshi,65,11,1,9,1
3439,2283,Bhanumati Char,38,9,1,5,2
3440,2283,Jairaj Deshpande,53,5,1,3,1
3441,2284,Abeer Bal,23,4,1,1,1
3442,2284,Janaki Shenoy,70,9,1,7,2
3443,2285,Girish Banerjee,42,5,1,9,1
3444,2286,Harinakshi Dyal,57,5,7,7,2
3445,2286,Chatura Jayaraman,46,7,1,9,1
3446,2287,Anvi Upadhyay,33,5,1,9,2
3447,2287,Baljiwan Ramakrishnan,62,10,5,10,1
3448,2288,Ekavir Grewal,72,5,1,9,1
3449,2288,Advik Kulkarni,27,8,1,6,1
3450,2289,Logan Reddy,37,11,1,6,1
3451,2289,Yachana Choudhry,58,5,1,2,2
3452,2290,Bhavya Som,53,11,1,7,2
3453,2291,Utkarsh Kunda,56,11,1,8,1
3454,2291,Krisha Ray,48,1,1,8,2
3455,2292,Eta Kar,35,9,1,1,2
3456,2292,Manan Deep,29,10,4,1,1
3457,2293,Pranit Dhawan,39,10,1,3,1
3458,2293,Sneha Aurora,61,7,2,9,2
3459,2294,Onveer Golla,68,7,1,8,1
3460,2294,Krishna Butala,18,9,1,10,1
3461,2295,Adweta Magar,50,9,1,2,2
3462,2296,Udant Som,60,7,1,4,1
3463,2296,Riya Bajaj,52,12,1,7,2
3464,2297,Gavin Salvi,73,10,1,9,1
3465,2298,Nakul Chandra,62,11,1,9,1
3466,2299,Eiravati Singhal,65,1,1,1,2
3467,2300,Chaaya Shroff,48,6,1,8,2
3468,2301,Amaira Desai,70,5,1,8,2
3469,2302,Pooja Parmer,20,12,1,3,2
3470,2302,Daksh Raja,69,5,1,4,1
3471,2303,Karan Cherian,47,9,2,9,3
3472,2304,Christopher Nagarajan,34,11,2,3,1
3473,2304,Harinakshi Sani,67,3,1,8,2
3474,2305,Luke Wason,61,3,1,7,1
3475,2305,Joshua Srinivas,24,7,1,9,1
3476,2306,Yasti Sama,40,2,1,10,2
3477,2306,Jalsa Sheth,26,11,1,6,2
3478,2307,Bhanumati Andra,59,8,1,9,2
3479,2308,Nachiket Shan,34,5,3,3,1
3480,2308,Advik Vaidya,51,2,1,1,1
3481,2309,Urvashi Chakrabarti,24,10,1,10,2
3482,2309,Anamika Swaminathan,46,6,2,7,2
3483,2310,Dhruv Chada,70,8,1,6,1
3484,2311,Netra Bassi,53,8,3,4,2
3485,2311,Tamanna Wadhwa,51,7,1,8,2
3486,2312,Ronith Datta,75,1,1,9,1
3487,2313,Omaja Karpe,32,9,4,9,2
3488,2313,Krish Uppal,40,7,1,9,1
3489,2314,Krishna Sen,19,4,1,3,1
3490,2315,Zayyan Dugar,26,3,1,9,1
3491,2316,Isaac Wable,23,1,1,9,1
3492,2317,Odika Mahal,21,4,1,5,2
3493,2317,Girik Divan,20,12,1,8,1
3494,2318,Hamsini Bhatti,62,4,2,6,2
3495,2319,Harish Swamy,32,6,1,9,1
3496,2320,Advika Parmer,60,9,1,9,2
3497,2320,Aachal Joshi,18,6,1,3,2
3498,2321,Aadhya Bhat,44,7,2,7,2
3499,2321,Aditya Venkataraman,35,1,1,1,1
3500,2322,Jeet Manne,47,5,3,1,1
3501,2323,Vasana Khatri,66,7,1,4,2
3502,2324,Aarnav Aggarwal,35,9,1,1,1
3503,2325,Divya Krishnan,32,11,1,4,2
3504,2326,Tanmayi Agate,73,8,1,9,2
3505,2326,Charita Rajagopalan,35,3,2,6,2
3506,2327,Jacob Dewan,49,6,1,7,1
3507,2328,Harrison Shan,62,5,1,2,1
3508,2328,Anthony Rama,42,6,5,7,1
3509,2329,Om Mital,64,1,1,5,1
3510,2330,Simon Srinivasan,56,6,1,1,1
3511,2330,Rishi Konda,36,10,1,8,1
3512,2331,Aryan Bajaj,40,6,1,3,1
3513,2331,Januja Krish,43,7,1,7,2
3514,2332,Daniel Chatterjee,55,11,4,7,1
3515,2332,Udant Butala,72,12,2,7,1
3516,2333,Yutika Chada,38,1,1,8,2
3517,2333,Chakradhar Pingle,54,2,2,8,1
3518,2334,Nitesh Thaker,58,4,1,9,1
3519,2334,Nilima Doctor,30,3,1,9,2
3520,2335,Girindra Lad,28,8,2,4,1
3521,2336,Bakhshi Patil,54,2,2,3,1
3522,2336,Ojasvi Khare,72,1,6,7,2
3523,2337,Samuel Roy,37,1,1,9,1
3524,2338,Vansha Nagy,59,12,2,2,2
3525,2339,Jeremiah Mander,52,3,1,6,1
3526,2340,Samaksh Sankaran,59,8,1,4,1
3527,2341,Ethan Bera,22,11,1,6,1
3528,2341,Ayush Devi,37,12,1,10,1
3529,2342,Abhiram Dewan,18,4,1,6,1
3530,2342,Yashica Doshi,28,11,1,1,2
3531,2343,Indrajit Varghese,23,8,1,8,1
3532,2343,Maanas Agarwal,51,12,1,10,1
3533,2344,Shivani Dhaliwal,72,10,2,2,2
3534,2344,Zilmil Pal,33,2,1,9,2
3535,2345,Yuvraj Lala,40,12,1,5,1
3536,2346,Ekanta Sibal,50,4,1,2,2
3537,2347,Rachita Hans,37,6,1,7,2
3538,2347,Nachiket Dutta,34,2,1,1,1
3539,2348,Pooja Sha,49,5,7,6,2
3540,2349,Aayush Menon,44,8,1,3,1
3541,2349,Fariq Chandra,46,6,1,1,1
3542,2350,Oni Chhabra,46,6,1,6,2
3543,2350,Ubika Boase,37,3,1,7,2
3544,2351,Omisha Pal,29,5,1,5,2
3545,2351,Luke Rao,50,6,3,3,1
3546,2352,Anamika Bhat,65,10,1,7,2
3547,2353,Harini Kanda,49,9,1,9,2
3548,2354,Kevin Sandhu,30,10,1,5,1
3549,2355,Amaira Bhagat,68,9,7,2,2
3550,2356,Eesha Kibe,58,7,1,4,2
3551,2357,Veer Chadha,47,8,1,8,1
3552,2358,Chaitanya Gill,32,6,3,4,1
3553,2359,Eesha Sane,34,4,1,10,2
3554,2359,Pushti Chakraborty,74,1,7,4,2
3555,2360,Alexander Lalla,50,7,1,5,1
3556,2360,Aashi Tank,47,5,1,9,2
3557,2361,Teerth Nair,24,12,1,7,1
3558,2361,Kai Muni,44,11,1,1,1
3559,2362,Arin Mody,55,5,1,1,1
3560,2363,Eshana Sarraf,60,8,1,1,2
3561,2364,Imaran Mital,34,9,1,9,1
3562,2364,Advik Chhabra,70,12,1,1,1
3563,2365,Osha Khalsa,19,4,1,6,2
3564,2365,Qadim Tata,64,2,1,3,1
3565,2366,Nilima Swamy,45,10,1,3,2
3566,2367,Leela Keer,51,1,1,3,2
3567,2368,Shivansh Chacko,18,2,3,4,1
3568,2368,Tara Warrior,50,9,1,7,2
3569,2369,Gautami Nadkarni,65,12,1,7,2
3570,2370,Edhitha Shanker,30,2,1,3,2
3571,2371,Ronith Sethi,46,6,1,4,1
3572,2372,Rohan Sahota,31,12,4,8,1
3573,2373,Pushti Ratta,64,4,1,7,2
3574,2373,Dhruv Majumdar,57,4,1,9,1
3575,2374,Vaishnavi Rege,26,2,7,5,2
3576,2374,Yashodhara Madan,54,6,1,4,2
3577,2375,Vritti Sibal,53,4,2,1,2
3578,2375,Gauri Bhasin,75,9,1,5,2
3579,2376,Radhika Aurora,51,10,2,10,2
3580,2376,Triveni Chopra,34,3,1,5,2
3581,2377,Yamini Subramanian,50,6,1,10,2
3582,2377,Elijah Dass,50,1,2,5,1
3583,2378,Nirja Magar,55,11,2,1,2
3584,2379,Nikita Bera,24,9,2,2,2
3585,2380,Ubika Radhakrishnan,34,1,1,3,2
3586,2381,Dayamai Dora,52,4,1,2,2
3587,2381,Om Sant,74,8,1,6,1
3588,2382,Pranav Gade,48,4,2,10,1
3589,2382,Lavanya Gera,50,8,1,1,2
3590,2383,Ryan Malhotra,51,5,1,3,1
3591,2383,Chaitanya Dasgupta,19,4,1,6,1
3592,2384,Yatin Hayre,52,2,1,3,1
3593,2384,Zilmil Din,63,8,1,4,2
3594,2385,Kritika Agate,61,6,1,4,2
3595,2386,Kamala Mohanty,41,2,2,4,2
3596,2386,Om Mani,48,10,2,4,1
3597,2387,Bhavini Wable,32,12,1,7,2
3598,2388,Ubika Yadav,51,12,1,7,2
3599,2389,Tanmayi Ravel,37,1,1,3,2
3600,2390,Aditya Palan,55,6,1,5,1
3601,2391,Daksha Bassi,49,11,3,8,2
3602,2392,Chandani Dyal,74,1,1,3,2
3603,2393,Nachiket Hayre,58,9,5,5,1
3604,2393,Chakrika Grewal,55,6,1,5,2
3605,2394,Alexander Dani,69,7,1,7,1
3606,2394,Atharv Mukhopadhyay,58,4,1,2,1
3607,2395,Aarnav Khatri,65,2,1,2,1
3608,2396,Ekavir Chaudhry,61,12,2,6,1
3609,2397,Avi Bhardwaj,53,12,1,3,1
3610,2397,Finn Bhatia,35,3,1,10,1
3611,2398,Charles Sekhon,73,8,1,10,1
3612,2399,Banjeet Chakraborty,21,4,1,9,1
3613,2399,Amol Arya,46,11,1,1,1
3614,2400,Manthan Soman,57,12,1,2,1
3615,2400,Jai Chhabra,58,11,4,7,1
3616,2401,Chavvi Shukla,22,6,1,2,2
3617,2402,Arin Cheema,42,5,1,7,1
3618,2403,Faras Pant,22,4,5,10,1
3619,2404,Yashica Kuruvilla,44,7,1,4,2
3620,2404,Lucky Shukla,45,5,1,6,1
3621,2405,Qabil Andra,18,8,4,5,1
3622,2405,Brinda Jha,44,4,1,2,2
3623,2406,Onkar Kapoor,32,11,1,4,1
3624,2407,Fitan Dar,24,7,1,7,1
3625,2408,Warinder Ganesan,19,7,1,1,1
3626,2409,Yutika Aggarwal,52,5,1,7,2
3627,2410,Ekapad Sidhu,40,11,1,4,1
3628,2410,Jhalak Sidhu,26,2,1,3,2
3629,2411,Triya Cherian,70,5,1,8,2
3630,2411,Akshay Vala,22,7,1,10,1
3631,2412,Wahab Dubey,49,2,1,6,1
3632,2412,Harrison Rajagopalan,35,4,2,7,1
3633,2413,Warda Swaminathan,18,6,4,2,2
3634,2413,Ira Sundaram,23,9,1,2,2
3635,2414,Ishaan Baria,20,10,1,4,1
3636,2414,Shaurya Cherian,64,3,1,4,1
3637,2415,Hemani Mangat,31,6,1,5,2
3638,2416,Rajeshri Pandey,65,12,2,5,2
3639,2417,Yamini Balay,29,5,1,7,2
3640,2417,Frado Kurian,51,4,1,9,1
3641,2418,Indali Deshmukh,42,9,1,3,2
3642,2419,Siya Grewal,69,9,1,6,2
3643,2419,Divya Raman,64,3,1,4,2
3644,2420,Rehaan Raja,20,7,1,4,1
3645,2420,Vasatika Lad,23,12,2,5,2
3646,2421,Vrishti Bahri,34,5,1,10,2
3647,2422,Timothy Parikh,63,9,1,4,1
3648,2423,Tejas Dani,63,5,1,7,1
3649,2423,Qabil Dhar,41,12,1,2,1
3650,2424,Oeshi Bhakta,38,6,1,8,2
3651,2425,Samar Misra,19,9,4,9,1
3652,2425,Sara Bora,33,5,1,1,2
3653,2426,Wriddhish Andra,56,6,1,6,1
3654,2427,Ira Patla,30,4,1,6,2
3655,2427,Yutika Kuruvilla,44,2,1,9,2
3656,2428,Lohit Kakar,24,12,1,6,1
3657,2429,Indrajit Devan,20,7,1,1,1
3658,2429,Madhav Thakur,42,1,1,6,1
3659,2430,Januja Bajwa,75,7,1,4,2
3660,2431,Matthew Chhabra,26,4,2,3,1
3661,2431,Bishakha Aurora,21,1,1,5,2
3662,2432,Ishwar Batra,43,10,1,6,1
3663,2432,Daksha Pillay,28,7,1,9,2
3664,2433,Saanvi Soni,69,4,1,10,2
3665,2433,Rishi Mannan,58,6,1,4,1
3666,2434,Jason Kashyap,25,5,1,7,1
3667,2434,Kamala Mukherjee,23,6,1,6,2
3668,2435,Charita Aggarwal,24,10,1,8,2
3669,2435,Abhiram Dani,49,7,1,5,1
3670,2436,Yahvi Salvi,28,11,2,1,2
3671,2437,Garima Swaminathan,18,7,3,2,2
3672,2438,Darsh Nagarajan,41,9,1,7,1
3673,2439,Krishna Nazareth,52,8,1,4,2
3674,2440,Dayamai Devan,63,9,2,10,2
3675,2441,Udarsh Tailor,54,6,6,7,1
3676,2442,Chavvi Desai,72,5,1,1,2
3677,2442,Ria Tank,72,3,3,7,2
3678,2443,Panini Pathak,75,9,1,5,2
3679,2444,Faras Puri,24,3,1,4,1
3680,2445,Vedhika Dyal,21,12,2,6,2
3681,2445,Sanaya Bahl,62,4,1,9,2
3682,2446,Neelima Master,74,7,1,7,2
3683,2446,Qasim Mammen,51,9,1,10,1
3684,2447,Vedhika Sidhu,47,2,1,8,2
3685,2447,Anita Parmar,72,7,1,10,2
3686,2448,Timothy Chaudry,43,10,2,2,1
3687,2448,Veda Jani,55,5,1,6,2
3688,2449,Zashil Sheth,57,7,7,8,1
3689,2449,Radhika Rajagopalan,48,11,1,2,2
3690,2450,Wridesh Wali,63,8,1,1,1
3691,2450,Warda Bhat,21,7,1,8,2
3692,2451,Chandran Sur,58,8,1,4,1
3693,2451,Mitesh Kari,43,10,2,8,1
3694,2452,Girik Sathe,49,4,1,1,1
3695,2453,Bina Mitra,74,4,1,5,2
3696,2453,Veda Golla,48,5,1,1,2
3697,2454,Aryan Edwin,33,11,1,3,1
